,EN,DATA,ERR-S
827,595300.0,2.4268,0.065289
828,595430.0,2.3701,0.064269
829,595560.0,2.8032,0.064124
830,595690.0,3.6692,0.066123
831,595820.0,3.2179,0.065654
832,595960.0,2.1447,0.064247
833,596090.0,1.7148,0.062939
834,596220.0,1.6939,0.062652
835,596350.0,1.6231,0.063154
836,596480.0,1.6945,0.062863
837,596610.0,1.4857,0.062959
838,596750.0,1.6508,0.063531
839,596880.0,1.5967,0.062867
840,597010.0,1.4519,0.062187
841,597140.0,1.4294,0.062621
842,597270.0,1.5219,0.062476
843,597400.0,1.406,0.061706
844,597540.0,1.4911,0.063372
845,597670.0,1.6855,0.063589
846,597800.0,1.7767,0.063541
847,597930.0,1.7318,0.063304
848,598060.0,1.5869,0.062936
849,598200.0,1.4675,0.062159
850,598330.0,1.4568,0.062793
851,598460.0,1.4646,0.062652
852,598590.0,1.3773,0.063029
853,598720.0,1.3887,0.062901
854,598860.0,1.3792,0.063685
855,598990.0,1.4809,0.063893
856,599120.0,1.4772,0.063932
857,599250.0,1.3462,0.061973
858,599390.0,1.3956,0.062079
859,599520.0,1.2809,0.060971
860,599650.0,1.3132,0.062483
861,599780.0,1.3501,0.062757
862,599920.0,1.2951,0.062425
863,600050.0,1.2327,0.061523
864,600180.0,1.3622,0.06161
865,600320.0,1.2721,0.060916
866,600450.0,1.3797,0.060947
867,600580.0,1.192,0.061418
868,600710.0,1.1236,0.061006
869,600850.0,1.3638,0.061005
870,600980.0,1.1609,0.060625
871,601110.0,1.1405,0.060931
872,601250.0,1.2951,0.061356
873,601380.0,1.1913,0.061695
874,601510.0,0.91918,0.062178
875,601650.0,1.1672,0.061331
876,601780.0,1.2105,0.062355
877,601910.0,1.1128,0.061914
878,602050.0,1.2251,0.061358
879,602180.0,1.0788,0.060467
880,602310.0,1.4184,0.06083
881,602450.0,1.3304,0.060186
882,602580.0,1.0546,0.060438
883,602710.0,1.0877,0.060303
884,602850.0,1.1288,0.061549
885,602980.0,1.0863,0.061545
886,603110.0,1.2087,0.062392
887,603250.0,2.0458,0.063835
888,603380.0,3.4077,0.066658
889,603510.0,3.4739,0.065756
890,603650.0,2.5344,0.064009
891,603780.0,1.6707,0.061003
892,603920.0,1.4543,0.061388
893,604050.0,1.4021,0.061484
894,604190.0,1.3316,0.062065
895,604320.0,1.3142,0.061585
896,604450.0,1.3863,0.062387
897,604590.0,1.118,0.061876
898,604720.0,1.2537,0.060633
899,604860.0,1.2608,0.060867
900,604990.0,1.0142,0.060982
901,605120.0,1.1974,0.061331
902,605260.0,1.1455,0.060599
903,605390.0,1.2343,0.060037
904,605530.0,0.95796,0.060593
905,605660.0,0.97415,0.06206
906,605800.0,1.0111,0.061946
907,605930.0,1.0229,0.060358
908,606070.0,1.0283,0.060819
909,606200.0,1.0913,0.059861
910,606340.0,1.0778,0.059349
911,606470.0,1.0739,0.059543
912,606610.0,1.1214,0.060794
913,606740.0,1.1229,0.061688
914,606880.0,1.0922,0.061867
915,607010.0,1.2697,0.060927
916,607150.0,1.0559,0.061109
917,607280.0,1.0208,0.060953
918,607420.0,1.132,0.060687
919,607550.0,1.002,0.059435
920,607690.0,1.1026,0.05964
921,607820.0,1.1162,0.059378
922,607960.0,0.96709,0.061073
923,608090.0,0.88305,0.060763
924,608230.0,0.99352,0.061398
925,608360.0,0.86667,0.060805
926,608500.0,0.7894,0.060394
927,608630.0,0.80363,0.05976
928,608770.0,0.73088,0.059564
929,608910.0,0.7431,0.058984
930,609040.0,0.78274,0.059095
931,609180.0,0.76026,0.060423
932,609310.0,0.70126,0.060195
933,609450.0,0.73327,0.059659
934,609580.0,0.93222,0.059092
935,609720.0,0.97352,0.059228
936,609860.0,1.5423,0.060178
937,609990.0,1.9097,0.061039
938,610130.0,1.39,0.060132
939,610260.0,0.77506,0.05851
940,610400.0,0.63999,0.059797
941,610540.0,0.78303,0.060095
942,610670.0,0.65937,0.060197
943,610810.0,0.61387,0.059518
944,610950.0,0.60765,0.058843
945,611080.0,0.61184,0.058254
946,611220.0,0.58226,0.058914
947,611360.0,0.54734,0.058568
948,611490.0,0.45,0.058667
949,611630.0,0.33056,0.058559
950,611770.0,0.46288,0.058896
951,611900.0,0.4317,0.058748
952,612040.0,0.43607,0.059695
953,612180.0,0.31603,0.059112
954,612310.0,0.60759,0.059324
955,612450.0,0.34281,0.058435
956,612590.0,0.4526,0.058707
957,612720.0,0.50682,0.058351
958,612860.0,0.76005,0.058804
959,613000.0,1.0214,0.058507
960,613130.0,0.85446,0.058757
961,613270.0,0.89219,0.05958
962,613410.0,1.3365,0.060714
963,613550.0,1.625,0.061992
964,613680.0,2.4512,0.062676
965,613820.0,3.645,0.064718
966,613960.0,5.0096,0.067088
967,614090.0,4.7105,0.066689
968,614230.0,4.5366,0.065518
969,614370.0,5.1983,0.067071
970,614510.0,5.9896,0.069685
971,614640.0,7.3089,0.07177
972,614780.0,7.6907,0.074156
973,614920.0,6.7277,0.071422
974,615060.0,6.014,0.070136
975,615200.0,5.1394,0.068858
976,615330.0,4.8343,0.068622
977,615470.0,4.7797,0.067655
978,615610.0,4.5753,0.067246
979,615750.0,4.5963,0.06605
980,615890.0,4.6613,0.065811
981,616020.0,3.8199,0.063926
982,616160.0,3.4275,0.063706
983,616300.0,3.2912,0.06378
984,616440.0,3.1,0.064981
985,616580.0,3.0322,0.063851
986,616710.0,2.8839,0.063783
987,616850.0,2.7316,0.062804
988,616990.0,2.6278,0.063312
989,617130.0,2.7347,0.063503
990,617270.0,2.7259,0.064751
991,617410.0,2.6356,0.064141
992,617540.0,2.5947,0.062652
993,617680.0,2.5285,0.060903
994,617820.0,2.3243,0.06046
995,617960.0,2.1003,0.061341
996,618100.0,2.2871,0.062019
997,618240.0,2.297,0.061123
998,618380.0,2.2584,0.060382
999,618520.0,1.9627,0.060609
1000,618650.0,2.0823,0.061013
1001,618790.0,1.837,0.061602
1002,618930.0,1.9603,0.062001
1003,619070.0,1.978,0.061061
1004,619210.0,1.8852,0.061929
1005,619350.0,1.9269,0.061099
1006,619490.0,1.9255,0.060834
1007,619630.0,1.8727,0.060553
1008,619770.0,2.03,0.061305
1009,619910.0,1.7734,0.060868
1010,620050.0,1.81,0.061087
1011,620190.0,1.8029,0.060665
1012,620330.0,1.7212,0.06094
1013,620460.0,1.6465,0.060941
1014,620600.0,1.8155,0.06098
1015,620740.0,1.4907,0.059934
1016,620880.0,1.6553,0.06091
1017,621020.0,1.6597,0.06086
1018,621160.0,1.638,0.061183
1019,621300.0,1.562,0.059808
1020,621440.0,1.4887,0.060186
1021,621580.0,1.5525,0.060153
1022,621720.0,1.5946,0.060012
1023,621860.0,1.4902,0.05955
1024,622000.0,1.7422,0.060267
1025,622140.0,1.4513,0.059681
1026,622280.0,1.5084,0.05939
1027,622420.0,1.4646,0.059925
1028,622560.0,1.4535,0.060255
1029,622700.0,1.5653,0.060354
1030,622840.0,1.5199,0.060331
1031,622980.0,1.3828,0.060819
1032,623120.0,1.6655,0.061319
1033,623260.0,1.6199,0.061618
1034,623410.0,1.785,0.061082
1035,623550.0,2.135,0.060141
1036,623690.0,2.5387,0.062877
1037,623830.0,2.2868,0.062121
1038,623970.0,1.4551,0.060303
1039,624110.0,1.4886,0.059339
1040,624250.0,1.3009,0.05919
1041,624390.0,1.4328,0.059029
1042,624530.0,1.3843,0.059353
1043,624670.0,1.2141,0.058786
1044,624810.0,1.2645,0.058807
1045,624950.0,1.2493,0.058289
1046,625100.0,1.1038,0.059318
1047,625240.0,1.3043,0.059884
1048,625380.0,1.2201,0.059755
1049,625520.0,1.192,0.058819
1050,625660.0,1.2272,0.059856
1051,625800.0,1.157,0.05969
1052,625940.0,1.0982,0.060562
1053,626080.0,1.176,0.060768
1054,626230.0,1.3462,0.061205
1055,626370.0,1.5864,0.061437
1056,626510.0,2.3404,0.062492
1057,626650.0,2.209,0.060939
1058,626790.0,1.5918,0.05932
1059,626930.0,1.47,0.059946
1060,627080.0,1.3804,0.059574
1061,627220.0,1.4165,0.059142
1062,627360.0,1.0653,0.059351
1063,627500.0,1.4757,0.060044
1064,627640.0,1.2974,0.05937
1065,627790.0,1.1544,0.059936
1066,627930.0,1.1563,0.060557
1067,628070.0,1.3952,0.0587
1068,628210.0,1.0354,0.059042
1069,628350.0,1.1575,0.058648
1070,628500.0,1.0424,0.058976
1071,628640.0,1.1289,0.05906
1072,628780.0,1.3554,0.060092
1073,628920.0,1.4169,0.059972
1074,629070.0,1.3293,0.06007
1075,629210.0,1.2502,0.059368
1076,629350.0,1.0598,0.059597
1077,629490.0,1.0111,0.059649
1078,629640.0,1.0687,0.060106
1079,629780.0,1.1399,0.059912
1080,629920.0,1.0693,0.060682
1081,630060.0,1.1948,0.059184
1082,630210.0,1.1554,0.059586
1083,630350.0,1.1894,0.059229
1084,630490.0,1.3718,0.060511
1085,630640.0,2.0053,0.060994
1086,630780.0,3.0341,0.063171
1087,630920.0,4.111,0.065652
1088,631070.0,3.5879,0.064607
1089,631210.0,2.3367,0.061177
1090,631350.0,1.4993,0.059778
1091,631500.0,1.2076,0.059588
1092,631640.0,1.1841,0.059457
1093,631780.0,1.2265,0.059154
1094,631920.0,1.1499,0.058981
1095,632070.0,1.0752,0.059036
1096,632210.0,0.96118,0.059017
1097,632360.0,0.9546,0.059014
1098,632500.0,1.11,0.058959
1099,632640.0,0.96914,0.05823
1100,632790.0,0.8124,0.059976
1101,632930.0,1.1769,0.060004
1102,633070.0,1.5953,0.060728
1103,633220.0,2.3832,0.061977
1104,633360.0,2.8366,0.062371
1105,633510.0,2.0591,0.059906
1106,633650.0,1.5285,0.059912
1107,633790.0,1.5416,0.059856
1108,633940.0,1.3816,0.060028
1109,634080.0,1.0778,0.059591
1110,634230.0,1.1517,0.059828
1111,634370.0,1.1645,0.059231
1112,634520.0,1.1028,0.059443
1113,634660.0,0.83564,0.058698
1114,634800.0,1.0021,0.059715
1115,634950.0,1.0984,0.058884
1116,635090.0,0.9865,0.059402
1117,635240.0,1.0058,0.059338
1118,635380.0,1.0319,0.059549
1119,635530.0,0.91842,0.059704
1120,635670.0,1.0214,0.060469
1121,635820.0,1.065,0.060487
1122,635960.0,1.2379,0.06039
1123,636100.0,1.4793,0.060141
1124,636250.0,1.6712,0.059664
1125,636400.0,1.733,0.059335
1126,636540.0,1.2667,0.05845
1127,636690.0,1.3005,0.058738
1128,636830.0,1.5732,0.059567
1129,636980.0,2.4415,0.061166
1130,637120.0,4.2881,0.065118
1131,637270.0,5.9617,0.068308
1132,637410.0,5.0414,0.067427
1133,637560.0,2.6981,0.062606
1134,637700.0,1.6458,0.061002
1135,637850.0,1.1406,0.06001
1136,637990.0,0.88244,0.059198
1137,638140.0,0.8691,0.058863
1138,638280.0,0.83484,0.059628
1139,638430.0,0.6879,0.05951
1140,638580.0,0.76429,0.059736
1141,638720.0,0.6752,0.058777
1142,638870.0,0.77883,0.059169
1143,639010.0,0.79556,0.058467
1144,639160.0,0.64399,0.058499
1145,639300.0,0.58111,0.057706
1146,639450.0,0.55957,0.058588
1147,639600.0,0.53523,0.058051
1148,639740.0,0.73723,0.058646
1149,639890.0,0.63698,0.059213
1150,640040.0,0.71669,0.059925
1151,640180.0,0.58359,0.059575
1152,640330.0,0.62913,0.060422
1153,640470.0,0.73575,0.06026
1154,640620.0,0.652,0.059549
1155,640770.0,0.70552,0.059683
1156,640910.0,0.69915,0.058859
1157,641060.0,0.78358,0.058007
1158,641210.0,1.0578,0.058269
1159,641350.0,1.3657,0.059493
1160,641500.0,1.0905,0.060136
1161,641650.0,0.79996,0.060036
1162,641790.0,0.82694,0.059568
1163,641940.0,0.71561,0.057483
1164,642090.0,0.652,0.058545
1165,642230.0,0.52907,0.058377
1166,642380.0,0.60969,0.058331
1167,642530.0,0.639,0.058414
1168,642670.0,0.54609,0.058629
1169,642820.0,0.70799,0.05813
1170,642970.0,0.71719,0.058586
1171,643120.0,0.53308,0.058339
1172,643260.0,0.72596,0.058512
1173,643410.0,0.49899,0.057978
1174,643560.0,0.68707,0.058445
1175,643710.0,0.72784,0.058662
1176,643850.0,1.2745,0.060472
1177,644000.0,1.8685,0.060735
1178,644150.0,1.5283,0.060716
1179,644300.0,1.0916,0.058832
1180,644440.0,0.82478,0.059601
1181,644590.0,0.93124,0.059505
1182,644740.0,0.95777,0.059696
1183,644890.0,1.2269,0.059092
1184,645040.0,1.2385,0.059178
1185,645180.0,1.1796,0.058786
1186,645330.0,1.6855,0.05926
1187,645480.0,1.855,0.060345
1188,645630.0,2.7476,0.062034
1189,645780.0,3.9271,0.064548
1190,645920.0,5.6866,0.067637
1191,646070.0,6.5183,0.069694
1192,646220.0,8.2667,0.073904
1193,646370.0,10.222,0.079613
1194,646520.0,10.907,0.081677
1195,646670.0,9.459,0.076102
1196,646810.0,7.1216,0.072563
1197,646960.0,4.9351,0.067975
1198,647110.0,3.5498,0.065051
1199,647260.0,2.705,0.062405
1200,647410.0,2.0849,0.061341
1201,647560.0,1.7194,0.059798
1202,647710.0,1.4287,0.059981
1203,647860.0,1.3774,0.060046
1204,648000.0,1.117,0.059973
1205,648150.0,0.97791,0.059442
1206,648300.0,1.0451,0.059827
1207,648450.0,1.0419,0.05894
1208,648600.0,0.78049,0.059121
1209,648750.0,0.75097,0.057999
1210,648900.0,0.73532,0.05843
1211,649050.0,0.60709,0.057555
1212,649200.0,0.61818,0.058248
1213,649350.0,0.51165,0.058324
1214,649500.0,0.73576,0.059221
1215,649650.0,0.61917,0.05927
1216,649800.0,0.69402,0.058838
1217,649940.0,0.61952,0.057902
1218,650090.0,0.55153,0.058132
1219,650240.0,0.55282,0.058464
1220,650390.0,0.49778,0.058231
1221,650540.0,0.41367,0.058516
1222,650690.0,0.41225,0.058443
1223,650840.0,0.26657,0.057741
1224,650990.0,0.45652,0.058077
1225,651140.0,0.26197,0.05861
1226,651290.0,0.41594,0.059133
1227,651440.0,0.33125,0.057606
1228,651590.0,0.39745,0.058349
1229,651740.0,0.37895,0.057528
1230,651890.0,0.38062,0.056909
1231,652040.0,0.35865,0.056281
1232,652200.0,0.51869,0.057051
1233,652340.0,0.43956,0.057315
1234,652500.0,0.60484,0.057671
1235,652650.0,0.59524,0.057553
1236,652800.0,0.77141,0.058005
1237,652950.0,1.2143,0.058374
1238,653100.0,2.3859,0.06059
1239,653250.0,4.0014,0.063219
1240,653400.0,4.9385,0.065425
1241,653550.0,3.8436,0.061949
1242,653700.0,2.209,0.060361
1243,653850.0,1.5039,0.059234
1244,654000.0,0.9994,0.059362
1245,654150.0,0.87128,0.058613
1246,654310.0,0.88013,0.058417
1247,654460.0,0.71252,0.058133
1248,654610.0,0.75397,0.057909
1249,654760.0,0.90467,0.058146
1250,654910.0,0.94702,0.058911
1251,655060.0,1.3696,0.060362
1252,655210.0,2.5356,0.062088
1253,655360.0,5.0312,0.066267
1254,655520.0,6.652,0.070404
1255,655670.0,5.3348,0.06746
1256,655820.0,3.2973,0.062721
1257,655970.0,2.1663,0.060641
1258,656120.0,1.8942,0.060168
1259,656270.0,1.2754,0.058123
1260,656430.0,0.76253,0.058488
1261,656580.0,0.87457,0.058224
1262,656730.0,0.87963,0.058025
1263,656880.0,1.0144,0.057837
1264,657030.0,1.4627,0.058175
1265,657190.0,1.9197,0.059341
1266,657340.0,3.5456,0.062705
1267,657490.0,5.4068,0.066343
1268,657640.0,6.9505,0.070114
1269,657800.0,7.0236,0.069684
1270,657950.0,6.02,0.068342
1271,658100.0,5.8186,0.067617
1272,658250.0,6.5735,0.070151
1273,658410.0,6.2692,0.068742
1274,658560.0,4.8055,0.065332
1275,658710.0,2.9144,0.060045
1276,658860.0,2.2007,0.05939
1277,659020.0,1.8298,0.059232
1278,659170.0,1.7024,0.059845
1279,659320.0,1.329,0.05907
1280,659470.0,1.4361,0.059796
1281,659630.0,1.5512,0.059494
1282,659780.0,1.4639,0.059
1283,659930.0,1.2083,0.058982
1284,660090.0,1.3459,0.058556
1285,660240.0,1.2187,0.057883
1286,660390.0,1.3633,0.058081
1287,660550.0,1.3877,0.058887
1288,660700.0,1.296,0.058936
1289,660850.0,1.3115,0.058417
1290,661010.0,1.2254,0.058021
1291,661160.0,1.2534,0.057241
1292,661310.0,1.3327,0.058418
1293,661470.0,1.283,0.058189
1294,661620.0,1.2721,0.058251
1295,661770.0,1.1901,0.057917
1296,661930.0,1.1412,0.058189
1297,662080.0,1.4019,0.058412
1298,662240.0,1.3305,0.058799
1299,662390.0,1.3608,0.058321
1300,662540.0,1.4609,0.058464
1301,662700.0,1.5806,0.058427
1302,662850.0,1.5162,0.0584
1303,663010.0,1.5526,0.058215
1304,663160.0,1.7287,0.059392
1305,663310.0,1.5318,0.059556
1306,663470.0,1.5894,0.060961
1307,663620.0,1.4214,0.05984
1308,663780.0,1.4688,0.059428
1309,663930.0,1.5409,0.058701
1310,664090.0,1.5476,0.058576
1311,664240.0,1.6258,0.058612
1312,664400.0,1.6279,0.05899
1313,664550.0,1.552,0.057891
1314,664700.0,1.6379,0.057754
1315,664860.0,1.6939,0.058545
1316,665010.0,2.0614,0.059163
1317,665170.0,2.588,0.059983
1318,665320.0,3.9179,0.062613
1319,665480.0,4.642,0.064692
1320,665630.0,3.636,0.062716
1321,665790.0,2.9624,0.061103
1322,665940.0,2.6793,0.060433
1323,666100.0,2.6072,0.059108
1324,666260.0,2.6124,0.060457
1325,666410.0,2.5917,0.059752
1326,666570.0,2.5901,0.059384
1327,666720.0,2.5253,0.059281
1328,666880.0,2.4477,0.059846
1329,667030.0,2.7044,0.059915
1330,667190.0,2.5593,0.059984
1331,667340.0,2.794,0.059945
1332,667500.0,2.7789,0.060603
1333,667650.0,3.0015,0.060683
1334,667810.0,3.1704,0.061212
1335,667970.0,3.0823,0.060026
1336,668120.0,2.885,0.060682
1337,668280.0,2.9948,0.060779
1338,668430.0,3.1619,0.061595
1339,668590.0,3.0337,0.059779
1340,668750.0,3.012,0.060145
1341,668900.0,3.1306,0.059769
1342,669060.0,3.0881,0.059837
1343,669220.0,3.2314,0.0603
1344,669370.0,3.2112,0.060796
1345,669530.0,3.2727,0.06143
1346,669680.0,3.3111,0.061599
1347,669840.0,3.4377,0.062627
1348,670000.0,3.4458,0.062521
1349,670150.0,3.45,0.061651
1350,670310.0,3.7018,0.061447
1351,670470.0,3.954,0.062236
1352,670620.0,4.3142,0.062887
1353,670780.0,5.218,0.06471
1354,670940.0,7.0117,0.06902
1355,671100.0,8.2012,0.070296
1356,671250.0,6.6493,0.067907
1357,671410.0,5.0372,0.063491
1358,671570.0,4.4622,0.062674
1359,671720.0,4.2267,0.0624
1360,671880.0,4.1701,0.062621
1361,672040.0,4.3312,0.06189
1362,672200.0,4.157,0.062028
1363,672350.0,4.2913,0.06211
1364,672510.0,4.6915,0.063474
1365,672670.0,5.1828,0.064758
1366,672830.0,5.6091,0.065751
1367,672980.0,4.8139,0.063378
1368,673140.0,4.3671,0.063292
1369,673300.0,4.301,0.062436
1370,673460.0,4.2829,0.063195
1371,673610.0,4.2365,0.062205
1372,673770.0,4.3317,0.062752
1373,673930.0,4.3958,0.062492
1374,674090.0,4.2818,0.062605
1375,674250.0,4.5286,0.062212
1376,674400.0,4.5577,0.062698
1377,674560.0,4.4775,0.062679
1378,674720.0,4.5592,0.063579
1379,674880.0,4.4443,0.064601
1380,675040.0,4.6001,0.064433
1381,675200.0,4.5121,0.06466
1382,675350.0,4.6151,0.064058
1383,675510.0,4.6414,0.063176
1384,675670.0,4.6635,0.061938
1385,675830.0,4.5864,0.062406
1386,675990.0,4.6383,0.062919
1387,676150.0,4.56,0.061667
1388,676310.0,4.528,0.062766
1389,676460.0,4.4538,0.062356
1390,676620.0,4.4889,0.062364
1391,676780.0,4.4138,0.06228
1392,676940.0,4.2474,0.062603
1393,677100.0,4.4338,0.061888
1394,677260.0,4.3909,0.062055
1395,677420.0,4.4236,0.061712
1396,677580.0,4.5276,0.062941
1397,677740.0,4.318,0.062559
1398,677900.0,4.2917,0.061922
1399,678060.0,4.3934,0.061255
1400,678220.0,4.3499,0.062365
1401,678380.0,4.1516,0.062022
1402,678530.0,4.2654,0.063087
1403,678690.0,4.3706,0.06212
1404,678850.0,4.176,0.061995
1405,679010.0,4.204,0.061542
1406,679170.0,4.2433,0.062026
1407,679330.0,4.2154,0.062019
1408,679490.0,4.1951,0.062585
1409,679650.0,4.1769,0.062109
1410,679810.0,4.2195,0.062117
1411,679970.0,4.175,0.062406
1412,680130.0,4.2304,0.061734
1413,680290.0,4.676,0.062449
1414,680450.0,5.1454,0.063222
1415,680610.0,4.7628,0.06252
1416,680770.0,4.0586,0.062058
1417,680940.0,3.765,0.062524
1418,681100.0,4.337,0.063652
1419,681260.0,4.8589,0.063031
1420,681420.0,4.3542,0.062635
1421,681580.0,4.0069,0.060963
1422,681740.0,3.9303,0.060667
1423,681900.0,3.8615,0.060131
1424,682060.0,3.6775,0.060352
1425,682220.0,3.5693,0.060136
1426,682380.0,3.476,0.060739
1427,682540.0,3.488,0.060634
1428,682700.0,3.5399,0.060541
1429,682860.0,3.6854,0.06025
1430,683030.0,3.3703,0.059985
1431,683190.0,3.3582,0.059531
1432,683350.0,3.5565,0.060377
1433,683510.0,3.5644,0.060278
1434,683670.0,3.8178,0.061668
1435,683830.0,3.5339,0.060246
1436,683990.0,3.1685,0.060329
1437,684160.0,3.3166,0.060251
1438,684320.0,3.4421,0.06078
1439,684480.0,3.6842,0.061514
1440,684640.0,4.7162,0.063674
1441,684800.0,6.4792,0.067201
1442,684960.0,7.9208,0.069961
1443,685130.0,6.6947,0.067959
1444,685290.0,4.7137,0.063463
1445,685450.0,3.6215,0.060756
1446,685610.0,3.1748,0.059763
1447,685770.0,2.897,0.05996
1448,685940.0,2.6789,0.059955
1449,686100.0,2.6861,0.059644
1450,686260.0,2.6314,0.059456
1451,686420.0,2.6193,0.058248
1452,686590.0,2.4351,0.059443
1453,686750.0,2.4552,0.058776
1454,686910.0,2.4408,0.058074
1455,687070.0,2.4635,0.058261
1456,687240.0,2.3294,0.058665
1457,687400.0,2.2762,0.058072
1458,687560.0,2.0819,0.058891
1459,687730.0,2.2574,0.058367
1460,687890.0,2.1355,0.058033
1461,688050.0,1.8743,0.057704
1462,688210.0,2.128,0.058948
1463,688380.0,1.8486,0.058646
1464,688540.0,1.9865,0.057941
1465,688700.0,2.1025,0.05642
1466,688870.0,2.0591,0.05686
1467,689030.0,2.3438,0.0575
1468,689190.0,3.7742,0.061433
1469,689360.0,5.4564,0.064951
1470,689520.0,5.3782,0.063788
1471,689680.0,3.6861,0.059591
1472,689850.0,2.7686,0.058117
1473,690010.0,2.12,0.056412
1474,690170.0,1.9752,0.055931
1475,690340.0,1.8697,0.056696
1476,690500.0,2.2409,0.05761
1477,690670.0,3.4313,0.059587
1478,690830.0,4.6872,0.062103
1479,690990.0,4.4897,0.062052
1480,691160.0,2.6094,0.058608
1481,691320.0,1.5544,0.056926
1482,691490.0,1.3333,0.057177
1483,691650.0,1.0777,0.05624
1484,691810.0,1.059,0.056806
1485,691980.0,0.74785,0.055977
1486,692140.0,0.66508,0.055941
1487,692310.0,0.53195,0.055891
1488,692470.0,0.54733,0.055237
1489,692640.0,0.67139,0.054362
1490,692800.0,0.65686,0.054731
1491,692970.0,0.9516,0.055155
1492,693130.0,1.3514,0.055913
1493,693300.0,1.7719,0.056317
1494,693460.0,2.6026,0.057535
1495,693630.0,3.3165,0.058019
1496,693790.0,3.791,0.060193
1497,693960.0,4.2112,0.060603
1498,694120.0,4.2348,0.061196
1499,694290.0,4.221,0.060146
1500,694450.0,4.086,0.060398
1501,694620.0,4.1533,0.060451
1502,694780.0,4.4072,0.060882
1503,694950.0,5.2001,0.06154
1504,695110.0,6.4714,0.064414
1505,695280.0,8.3787,0.068517
1506,695440.0,9.3966,0.071837
1507,695610.0,9.5535,0.073109
1508,695780.0,9.3682,0.072548
1509,695940.0,9.5167,0.072401
1510,696110.0,8.8329,0.071341
1511,696270.0,7.4506,0.068527
1512,696440.0,5.9952,0.064746
1513,696600.0,4.7684,0.062536
1514,696770.0,4.0982,0.061337
1515,696940.0,3.5661,0.059381
1516,697100.0,3.1348,0.059629
1517,697270.0,3.1341,0.058706
1518,697440.0,2.6581,0.058201
1519,697600.0,2.6061,0.057231
1520,697770.0,2.2918,0.05727
1521,697930.0,2.2384,0.056793
1522,698100.0,1.9165,0.056927
1523,698270.0,1.9025,0.056031
1524,698430.0,1.8617,0.056116
1525,698600.0,1.7902,0.055857
1526,698770.0,1.6029,0.0563
1527,698930.0,1.5689,0.055696
1528,699100.0,1.6045,0.056386
1529,699270.0,1.4947,0.056371
1530,699440.0,1.2828,0.056515
1531,699600.0,1.3195,0.055192
1532,699770.0,1.3165,0.055585
1533,699940.0,1.3167,0.05555
1534,700100.0,1.1149,0.05599
1535,700270.0,1.0661,0.056348
1536,700440.0,1.2909,0.0566
1537,700610.0,1.2035,0.055657
1538,700770.0,1.238,0.055214
1539,700940.0,1.0338,0.055484
1540,701110.0,0.99977,0.055868
1541,701280.0,1.0003,0.056297
1542,701440.0,0.79058,0.055816
1543,701610.0,1.0298,0.055662
